run_valid,group,scenario,backend,op,ok,excluded_invalid_samples,unsupported,failed,reason,metric,unit,n,min,median,p95,max,mean,stddev,cv,method
true,tree,tree/lifecycle,amber-go,ingest_fresh,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_fresh,3,0,0,0,,store_apparent_bytes,bytes,3,723790493,723801449,723805285,723805285,723799075.6666666,7676.28486530648,0.00001060554665427849,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_fresh,3,0,0,0,,store_allocated_bytes,bytes,3,728498176,728506368,728510464,728510464,728505002.6666666,6256.743348846373,0.000008588469984342986,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,wall_ns,ns,3,665762609,753364901,756054603,756054603,725060704.3333334,51371263.43426855,0.07085098272082271,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,cpu_ns,ns,3,10301320000,11333687000,11513651000,11513651000,11049552666.666666,654206277.0444299,0.05920658480754454,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,max_rss_bytes,bytes,3,295567360,322019328,340484096,340484096,319356928,22576416.313122507,0.07069336636756009,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,2882819579.897459,2893111970.184552,3273793066.0807056,3273793066.0807056,3016574872.054239,222816926.7092006,0.07386421228042182,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,store_apparent_bytes,bytes,3,723791216,723802172,723806008,723806008,723799798.6666666,7676.28486530648,0.000010605536060450963,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_repeat,3,0,0,0,,store_allocated_bytes,bytes,3,728506368,728514560,728518656,728518656,728513194.6666666,6256.743348846373,0.00000858837340854089,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,wall_ns,ns,3,761561284,802016715,837070165,837070165,800216054.6666666,37786632.036939606,0.04722053727437372,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,cpu_ns,ns,3,14777187000,15674643000,15853992000,15853992000,15435274000,576931876.9378235,0.03737749501160935,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,max_rss_bytes,bytes,3,446652416,460922880,466845696,466845696,458140330.6666667,10380225.184644375,0.02265730495618996,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,2604282238.395153,2718106645.695034,2862497094.8496904,2862497094.8496904,2728295326.3132925,129408596.82808942,0.0474320340543769,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,logical_bytes,bytes,3,2179966963,2179966963,2179966963,2179966963,2179966963,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,store_apparent_bytes,bytes,3,729744700,729755656,729759492,729759492,729753282.6666666,7676.28486530648,0.00001051901381965118,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ingest_changed,3,0,0,0,,store_allocated_bytes,bytes,3,734461952,734474240,734474240,734474240,734470144,7094.480107802121,0.000009659317217667763,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,list_recursive,3,0,0,0,,wall_ns,ns,3,4958838707,5041438893,5068757093,5068757093,5023011564.333333,57229255.86230583,0.011393415111498243,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,list_recursive,3,0,0,0,,cpu_ns,ns,3,5254852000,5346308000,5360117000,5360117000,5320425666.666667,57206655.55976274,0.010752270427941838,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,list_recursive,3,0,0,0,,max_rss_bytes,bytes,3,89354240,89649152,93515776,93515776,90839722.66666667,2322216.4744203617,0.025563887760222007,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,read_full,3,0,0,0,,wall_ns,ns,3,780024474,780717407,784183419,784183419,781641766.6666666,2228236.1798688066,0.0028507127879964537,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,read_full,3,0,0,0,,cpu_ns,ns,3,1172890000,1174849000,1183702000,1183702000,1177147000,5760680.428560501,0.004893764694265458,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,read_full,3,0,0,0,,max_rss_bytes,bytes,3,704389120,705228800,705589248,705589248,705069056,615804.6875820287,0.0008733962756437133,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,read_full,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,2779412265.282799,2791751526.8107758,2794231573.046771,2794231573.046771,2788465121.7134485,7937462.724236008,0.0028465346984001784,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,read_full,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,restore_full,3,0,0,0,,wall_ns,ns,3,1721858130,1727387005,1742898600,1742898600,1730714578.3333333,10907790.916210227,0.006302478209153561,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,restore_full,3,0,0,0,,cpu_ns,ns,3,2296887000,2301404000,2311840000,2311840000,2303377000,7669263.263182455,0.0033295736057026076,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,restore_full,3,0,0,0,,max_rss_bytes,bytes,3,703303680,703844352,704385024,704385024,703844352,540672,0.0007681698353672376,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,restore_full,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,1250542637.9939716,1261772264.5192645,1265823806.8661325,1265823806.8661325,1259379569.793123,7916582.0632552225,0.006286096942604581,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,restore_full,3,0,0,0,,logical_bytes,bytes,3,2179569013,2179569013,2179569013,2179569013,2179569013,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ref_delete,3,0,0,0,,wall_ns,ns,3,59266591,66504170,66670533,66670533,64147098,4227461.483529921,0.06590261469864031,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ref_delete,3,0,0,0,,cpu_ns,ns,3,63429000,70117000,70990000,70990000,68178666.66666667,4136427.4843557132,0.0606704074249381,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ref_delete,3,0,0,0,,max_rss_bytes,bytes,3,81514496,86712320,93515776,93515776,87247530.66666667,6018514.621805394,0.06898206259612567,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ref_delete,3,0,0,0,,store_apparent_bytes,bytes,3,729744362,729755318,729759154,729759154,729752944.6666666,7676.28486530648,0.000010519018691747549,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,ref_delete,3,0,0,0,,store_allocated_bytes,bytes,3,734457856,734470144,734470144,734470144,734466048,7094.480107802121,0.000009659371086139193,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,gc,3,0,0,0,,wall_ns,ns,3,431653419,431687936,443625366,443625366,435655573.6666667,6902064.200887032,0.01584293790343656,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,gc,3,0,0,0,,cpu_ns,ns,3,1609149000,1645263000,1687970000,1687970000,1647460666.6666667,39456429.315554306,0.023949846035102692,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,gc,3,0,0,0,,max_rss_bytes,bytes,3,710758400,712294400,715608064,715608064,712886954.6666666,2478538.077771922,0.0034767617243477863,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,gc,3,0,0,0,,store_apparent_bytes,bytes,3,725220504,725246781,725322744,725322744,725263343,53094.06071304021,0.00007320659623223259,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,gc,3,0,0,0,,store_allocated_bytes,bytes,3,725323776,725348352,725413888,725413888,725362005.3333334,46581.68383960946,0.00006421853294921793,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,tree,tree/lifecycle,amber-go,gc,3,0,0,0,,reclaimed_bytes,bytes,3,9043968,9121792,9146368,9146368,9104042.666666666,53457.638606033965,0.005871857213692829,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,wall_ns,ns,3,1841770714,1921621569,1978491083,1978491083,1913961122,68681341.43312794,0.03588439735983725,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,cpu_ns,ns,3,1937421000,2017409000,2071650000,2071650000,2008826666.6666667,67524798.73597057,0.033614049363461206,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,max_rss_bytes,bytes,3,72577024,86974464,92999680,92999680,84183722.66666667,10493445.450173425,0.12464933977466408,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,2180472003.673923,2245002078.242181,2342335222.950016,2342335222.950016,2255936434.9553733,81483713.44111438,0.03611968501352135,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,logical_bytes,bytes,3,4314044416,4314044416,4314044416,4314044416,4314044416,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,store_apparent_bytes,bytes,3,123551065,123551065,123551065,123551065,123551065,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store,3,0,0,0,,store_allocated_bytes,bytes,3,131485696,131485696,131485696,131485696,131485696,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,clone_full,3,0,0,0,,wall_ns,ns,3,6608638113,6609955064,6644420041,6644420041,6621004406,20289222.79990091,0.0030643723453068054,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,clone_full,3,0,0,0,,cpu_ns,ns,3,7204809000,7208258000,7244331000,7244331000,7219132666.666667,21890429.46891023,0.003032279704456218,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,clone_full,3,0,0,0,,max_rss_bytes,bytes,3,259981312,260222976,260562944,260562944,260255744,292197.28305376146,0.0011227313509505536,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,wall_ns,ns,3,161651064,162336840,163063725,163063725,162350543,706430.1836607776,0.004351264680776446,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,cpu_ns,ns,3,194089000,195246000,196108000,196108000,195147666.66666666,1013085.5508461925,0.005191379267560766,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,max_rss_bytes,bytes,3,72577024,87236608,92999680,92999680,84271104,10529334.26215048,0.12494596323492427,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,8818733216.109224,8858220278.280642,8895799708.438665,8895799708.438665,8857584400.942842,38537180.94233793,0.004350755149252188,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,logical_bytes,bytes,3,1438015488,1438015488,1438015488,1438015488,1438015488,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,store_apparent_bytes,bytes,3,124385521,124385521,124385521,124385521,124385521,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,history_store_incremental,3,0,0,0,,store_allocated_bytes,bytes,3,133283840,133283840,133283840,133283840,133283840,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,fetch_incremental,3,0,0,0,,wall_ns,ns,3,48556837,49241787,50359971,50359971,49386198.333333336,910199.9947183769,0.01843025026091217,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,fetch_incremental,3,0,0,0,,cpu_ns,ns,3,74130000,75175000,76427000,76427000,75244000,1150053.477017482,0.015284321368049041,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,fetch_incremental,3,0,0,0,,max_rss_bytes,bytes,3,72577024,87236608,92999680,92999680,84271104,10529334.26215048,0.12494596323492427,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,gc,3,0,0,0,,wall_ns,ns,3,6304096815,6347449805,6388841690,6388841690,6346796103.333333,42376219.204798795,0.006676789125546799,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,gc,3,0,0,0,,cpu_ns,ns,3,6625020000,6673177000,6715211000,6715211000,6671136000,45130127.199023046,0.00676498383469068,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,gc,3,0,0,0,,max_rss_bytes,bytes,3,261591040,262086656,262729728,262729728,262135808,570933.0343078775,0.0021780047474776036,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,gc,3,0,0,0,,store_apparent_bytes,bytes,3,114576723,114578983,114581266,114581266,114578990.66666667,2271.509703552537,0.000019824836039626284,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,gc,3,0,0,0,,store_allocated_bytes,bytes,3,114724864,114728960,114728960,114728960,114727594.66666667,2364.8267026007074,0.000020612536238309126,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,gc,3,0,0,0,,reclaimed_bytes,bytes,3,18554880,18554880,18558976,18558976,18556245.333333332,2364.826702600707,0.00012744101299160308,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,list_head,3,0,0,0,,wall_ns,ns,3,2235547,2335768,2339332,2339332,2303549,58918.414158902815,0.025577235022525163,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,list_head,3,0,0,0,,cpu_ns,ns,3,2122000,2231000,2246000,2246000,2199666.6666666665,67678.15994346575,0.030767461710925485,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,list_head,3,0,0,0,,max_rss_bytes,bytes,3,72577024,87236608,92999680,92999680,84271104,10529334.26215048,0.12494596323492427,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,read_all_versions,3,0,0,0,,wall_ns,ns,3,1801872728,1839430879,1840611157,1840611157,1827304921.3333333,22032830.216460034,0.0120575553424238,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,read_all_versions,3,0,0,0,,cpu_ns,ns,3,1787932000,1824356000,1825057000,1825057000,1812448333.3333333,21234660.353613697,0.011716008651435782,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,read_all_versions,3,0,0,0,,max_rss_bytes,bytes,3,122818560,122867712,122875904,122875904,122854058.66666667,31014.411445863894,0.00025244922131562324,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,read_all_versions,3,0,0,0,,throughput_bytes_per_s,bytes/s,3,3125081515.5196843,3127086736.2665386,3192267586.171047,3192267586.171047,3148145279.31909,38224189.97198768,0.012141812585045365,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,read_all_versions,3,0,0,0,,logical_bytes,bytes,3,5752059904,5752059904,5752059904,5752059904,5752059904,0,0,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,checkout_version,3,0,0,0,,wall_ns,ns,3,89930143,90966025,93324962,93324962,91407043.33333333,1739848.2371868913,0.01903407192421924,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,checkout_version,3,0,0,0,,cpu_ns,ns,3,89349000,90239000,92737000,92737000,90775000,1756447.5511668432,0.019349463521529532,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,checkout_version,3,0,0,0,,max_rss_bytes,bytes,3,119332864,119615488,119848960,119848960,119599104,258437.8008264271,0.002160867365916279,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,ref_delete,3,0,0,0,,wall_ns,ns,3,1420171,1452490,1493230,1493230,1455297,36610.29646151476,0.025156580726487278,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,ref_delete,3,0,0,0,,cpu_ns,ns,3,1277000,1316000,1340000,1340000,1311000,31796.22619116929,0.024253414333462463,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
true,git,git/history,git,ref_delete,3,0,0,0,,max_rss_bytes,bytes,3,72577024,87498752,92999680,92999680,84358485.33333333,10567269.069012927,0.12526622576564195,"median = lower of the two middle samples for even n; p95 = nearest-rank (sorted ascending, index ceil(0.95*n)-1); stddev = sample standard deviation with n-1 denominator (null for n < 2); cv = stddev/mean"
